#,"Barangay ID","Barangay Name","Nscb Code","District Number","[City] City ID","[City] City Name","[City] Nscb Code"
27074,"27074","San Nicolas","112,315,030.00","2","414","CITY OF PANABO","112,315,000.00"
27075,"27075","San Nicolas","63,034,029.00","1","415","CITY OF PASSI","63,035,000.00"
27076,"27076","San Nicolas","35,416,030.00","3rd","417","CITY OF SANFERNANDO (Capital)","35,416,000.00"
27077,"27077","San Nicolas","36,916,069.00","2nd","433","CITY OF TARLAC (Capital)","36,916,000.00"
27078,"27078","San Nicolas","175,309,023.00","1st","458","CORON","175,309,000.00"
27079,"27079","San Nicolas","35,406,027.00","2nd","557","FLORIDABLANCA","35,406,000.00"
27080,"27080","San Nicolas","45,616,023.00","3rd","570","GENERALLUNA","45,616,000.00"
27081,"27081","San Nicolas","31,409,014.00","1st","611","HAGONOY","31,409,000.00"
27082,"27082","San Nicolas","63,022,157.00","lone","661","JANIUAY","63,023,000.00"
27083,"27083","San Nicolas","104,311,012.00","2","663","JASAAN","104,311,000.00"
27084,"27084","San Nicolas","175,313,011.00","1st","794","LINAPACAN","175,313,000.00"
27085,"27085","San Nicolas","34,915,020.00","2nd","798","LLANERA","34,915,000.00"
27086,"27086","San Nicolas","41,015,022.00","2nd","801","LOBO","41,015,000.00"
27087,"27087","San Nicolas","45,625,025.00","3rd","846","MACALELON","45,625,000.00"
27088,"27088","San Nicolas","35,413,034.00","3rd","966","MEXICO","35,413,000.00"
27089,"27089","San Nicolas","175,208,058.00","1st","1014","NAUJAN","175,208,000.00"
27090,"27090","San Nicolas","61,911,019.00","1","1129","PILAR","61,911,000.00"
27091,"27091","San Nicolas","175,318,022.00","1st","1217","ROXAS","175,318,000.00"
27092,"27092","San Nicolas","175,109,016.00","lone","1221","SABLAYAN","175,109,000.00"
27093,"27093","San Nicolas","63,038,022.00","5","1257","SANDIONISIO","63,038,000.00"
27094,"27094","San Nicolas","12,918,007.00","2nd","1261","SANESTEBAN","12,918,000.00"
27095,"27095","San Nicolas","35,417,006.00","4th","1315","SANLUIS","35,417,000.00"
27096,"27096","San Nicolas","43,424,061.00","3rd","1337","SANPABLOCITY","43,424,000.00"
27097,"27097","San Nicolas","35,418,008.00","4th","1350","SANSIMON","35,418,000.00"
27098,"27098","San Nicolas","35,419,007.00","3rd","1353","SANTAANA","35,419,000.00"
27099,"27099","San Nicolas","12,821,017.00","1st","1417","SARRAT","12,821,000.00"
27100,"27100","San Nicolas","61,917,045.00","2","1536","TAPAZ","61,917,000.00"
27101,"27101","San Nicolas","104,216,029.00","4","1588","TUDELA","104,216,000.00"
27102,"27102","San Nicolas","15,547,019.00","5th","1621","VILLASIS","15,547,000.00"
27103,"27103","San Nicolas (Banban)","101,304,027.00","3","527","DONCARLOS","101,304,000.00"
27104,"27104","San Nicolas (Fusi)","23,118,022.00","1st","502","DELFINALBANO (MAGSAYSAY)","23,118,000.00"
27105,"27105","San Nicolas (Pob.)","36,902,010.00","3rd","142","BAMBAN","36,902,000.00"
27106,"27106","San Nicolas (Pob.)","43,402,017.00","2nd","193","BAY","43,402,000.00"
27107,"27107","San Nicolas (Pob.)","137,403,023.00","lone","373","CITY OF  PASIG","137,403,000.00"
27108,"27108","San Nicolas (Pob.)","36,905,035.00","3rd","451","CONCEPCION","36,905,000.00"
27109,"27109","San Nicolas (Pob.)","35,412,019.00","4th","941","MASANTOL","35,412,000.00"
27110,"27110","San Nicolas (Pob.)","35,414,009.00","4th","974","MINALIN","35,414,000.00"
27111,"27111","San Nicolas (Pob.)","37,109,012.00","2nd","1251","SANANTONIO","37,109,000.00"
27112,"27112","San Nicolas (Pob.)","160,311,011.00","1","1509","TALACOGON","160,311,000.00"
27113,"27113","San Nicolas (Pob.)","36,917,024.00","2nd","1616","VICTORIA","36,917,000.00"
27114,"27114","San Nicolas (Pob.)","12,823,050.00","1st","1625","VINTAR","12,823,000.00"
27115,"27115","San Nicolas 1st","35,407,020.00","2nd","594","GUAGUA","35,407,000.00"
27116,"27116","San Nicolas 1st","35,422,008.00","2nd","1418","SASMUAN (Sexmoan)","35,422,000.00"
27117,"27117","San Nicolas 1st (Pob.)","35,408,022.00","2nd","814","LUBAO","35,408,000.00"
27118,"27118","San Nicolas 1st (Pob.)","35,411,013.00","1st","857","MAGALANG","35,411,000.00"
27119,"27119","San Nicolas 2nd","35,407,021.00","2nd","594","GUAGUA","35,407,000.00"
27120,"27120","San Nicolas 2nd","35,408,023.00","2nd","814","LUBAO","35,408,000.00"
27121,"27121","San Nicolas 2nd","35,411,014.00","1st","857","MAGALANG","35,411,000.00"
27122,"27122","San Nicolas 2nd","35,422,009.00","2nd","1418","SASMUAN (Sexmoan)","35,422,000.00"
27123,"27123","San Nicolas Balas","36,905,036.00","3rd","451","CONCEPCION","36,905,000.00"
27124,"27124","San Nicolas Central","72,217,068.00","2 LD","392","CITY OF CATBALOGAN (Capital)","86,005,000.00"
27125,"27125","San Nicolas Central (Pob.)","13,301,030.00","2nd","11","AGOO","13,301,000.00"
27126,"27126","San Nicolas East","13,301,031.00","2nd","11","AGOO","13,301,000.00"
27127,"27127","San Nicolas I","42,103,021.00","2nd","99","BACOORCITY","42,103,000.00"
27128,"27128","San Nicolas I","42,106,037.00","4th","394","CITY OF DASMARI?AS","42,106,000.00"
27129,"27129","San Nicolas II","42,103,064.00","2nd","99","BACOORCITY","42,103,000.00"
27130,"27130","San Nicolas II","42,106,075.00","4th","394","CITY OF DASMARI?AS","42,106,000.00"
27131,"27131","San Nicolas III","42,103,065.00","2nd","99","BACOORCITY","42,103,000.00"
27132,"27132","San Nicolas Norte (Pob.)","13,301,032.00","2nd","11","AGOO","13,301,000.00"
27133,"27133","San Nicolas North (Luyang)","25,005,026.00","lone","198","BAYOMBONG (Capital)","25,005,000.00"
27134,"27134","San Nicolas Sur (Pob.)","13,301,034.00","2nd","11","AGOO","13,301,000.00"
27135,"27135","San Nicolas West","13,301,033.00","2nd","11","AGOO","13,301,000.00"
27136,"27136","San Pablo","23,101,027.00","3rd","38","ALICIA","23,101,000.00"
27137,"27137","San Pablo","13,305,033.00","1st","122","BALAOAN","13,305,000.00"
27138,"27138","San Pablo","41,006,035.00","2nd","188","BAUAN","41,006,000.00"
27139,"27139","San Pablo","15,512,019.00","5th","206","BINALONAN","15,512,000.00"
27140,"27140","San Pablo","45,605,033.00","3rd","241","BUENAVISTA","45,605,000.00"
27141,"27141","San Pablo","83,710,063.00","2","256","BURAUEN","83,710,000.00"
27142,"27142","San Pablo","82,604,051.00","lone","318","CANDABA","35,405,000.00"
27143,"27143","San Pablo","31,410,044.00","1st","409","CITY OF MALOLOS (Capital)","31,410,000.00"
27144,"27144","San Pablo","126,511,019.00","1","426","CITY OF TACURONG","126,511,000.00"
27145,"27145","San Pablo","36,916,070.00","2nd","433","CITY OF TARLAC (Capital)","36,916,000.00"
27146,"27146","San Pablo","25,006,017.00","lone","504","DIADI","25,006,000.00"
27147,"27147","San Pablo","35,407,022.00","2nd","594","GUAGUA","35,407,000.00"
27148,"27148","San Pablo","31,409,015.00","1st","611","HAGONOY","31,409,000.00"
27149,"27149","San Pablo","23,114,085.00","1st","631","ILAGANCITY (Capital)","23,114,000.00"
27150,"27150","San Pablo","160,205,013.00","2","656","JABONGA","160,205,000.00"
27151,"27151","San Pablo","34,912,023.00","4th","657","JAEN","34,912,000.00"
27152,"27152","San Pablo","43,412,017.00","4th","820","LUISIANA","43,412,000.00"
27153,"27153","San Pablo","184,518,010.00","2nd","908","MANAPLA","184,518,000.00"
27154,"27154","San Pablo","35,413,035.00","3rd","966","MEXICO","35,413,000.00"
27155,"27155","San Pablo","12,914,028.00","2nd","1009","NARVACAN","12,914,000.00"
27156,"27156","San Pablo","87,808,015.00","lone","1016","NEWBATAAN","118,210,000.00"
27157,"27157","San Pablo","12,918,008.00","2nd","1261","SANESTEBAN","12,918,000.00"
27158,"27158","San Pablo","23,131,031.00","2nd","1320","SANMARIANO","23,131,000.00"
27159,"27159","San Pablo","12,820,017.00","2nd","1333","SANNICOLAS","12,820,000.00"
27160,"27160","San Pablo","35,419,008.00","3rd","1353","SANTAANA","35,419,000.00"
27161,"27161","San Pablo","15,539,021.00","6th","1380","SANTAMARIA","15,539,000.00"
27162,"27162","San Pablo","12,928,033.00","1st","1393","SANTODOMINGO","12,928,000.00"
27163,"27163","San Pablo","41,028,018.00","3rd","1400","SANTOTOMAS","41,028,000.00"
27164,"27164","San Pablo","166,722,010.00","2","1457","SISON","166,722,000.00"
27165,"27165","San Pablo","82,623,024.00","lone","1497","TAGANA-AN","166,725,000.00"
27166,"27166","San Pablo","166,727,009.00","2","1582","TUBOD","166,727,000.00"
27167,"27167","San Pablo","15,544,054.00","6th","1600","UMINGAN","15,544,000.00"
27168,"27168","San Pablo","50,501,049.00","1","89","BACACAY","50,501,000.00"
27169,"27169","San Pablo (Bulate)","30,804,035.00","1st","512","DINALUPIHAN","30,804,000.00"
27170,"27170","San Pablo (Casap Hacienda)","23,108,020.00","3rd","393","CITY OF CAUAYAN","23,108,000.00"
27171,"27171","San Pablo (Pob.)","37,104,013.00","1st","349","CASTILLEJOS","37,104,000.00"
27172,"27172","San Pablo (Pob.)","35,411,015.00","1st","857","MAGALANG","35,411,000.00"
27173,"27173","San Pablo (Suha)","45,610,035.00","3rd","351","CATANAUAN","45,610,000.00"
27174,"27174","San Pablo 1st","35,408,024.00","2nd","814","LUBAO","35,408,000.00"
27175,"27175","San Pablo 2nd","35,408,025.00","2nd","814","LUBAO","35,408,000.00"
27176,"27176","San Pablo Bata","34,901,033.00","1st","36","ALIAGA","34,901,000.00"
27177,"27177","San Pablo Libutad","35,418,009.00","4th","1350","SANSIMON","35,418,000.00"
27178,"27178","San Pablo Matanda","34,901,034.00","1st","36","ALIAGA","34,901,000.00"
27179,"27179","San Pablo Norte","43,426,021.00","4th","1363","SANTACRUZ (Capital)","43,426,000.00"
27180,"27180","San Pablo Proper","35,418,010.00","4th","1350","SANSIMON","35,418,000.00"
27181,"27181","San Pablo Sur","43,426,022.00","4th","1363","SANTACRUZ (Capital)","43,426,000.00"
27182,"27182","San Pascual","15,516,011.00","1st","262","BURGOS","15,516,000.00"
27183,"27183","San Pascual","36,916,071.00","2nd","433","CITY OF TARLAC (Capital)","36,916,000.00"
27184,"27184","San Pascual","60,606,040.00","lone","465","CULASI","60,606,000.00"
27185,"27185","San Pascual","82,606,039.00","lone","497","DATUUNSAY","153,827,000.00"
27186,"27186","San Pascual","25,703,029.00","lone","505","DIFFUN","25,703,000.00"
27187,"27187","San Pascual","31,409,016.00","1st","611","HAGONOY","31,409,000.00"
27188,"27188","San Pascual","31,414,010.00","4th","1029","OBANDO","31,414,000.00"
27189,"27189","San Pascual","143,211,011.00","Lone","1203","RIZAL (LIWAN)","143,211,000.00"
27190,"27190","San Pascual","34,929,033.00","1st","1394","SANTODOMINGO","34,929,000.00"
27191,"27191","San Pascual","34,930,051.00","1st","1513","TALAVERA","34,930,000.00"
27192,"27192","San Pascual","141,113,008.00","Lone","1574","TUBA","141,113,000.00"
27193,"27193","San Pascual","71,246,040.00","2","1599","UBAY","71,246,000.00"
27194,"27194","San Pascual","50,507,041.00","3","780","LIBON","50,507,000.00"
27195,"27195","San Pascual (Nale)","50,512,036.00","3","1028","OAS","50,512,000.00"
27196,"27196","San Pascual (Pob.)","37,112,014.00","2nd","1331","SANNARCISO","37,112,000.00"
27197,"27197","San Patricio","23,118,023.00","1st","502","DELFINALBANO (MAGSAYSAY)","23,118,000.00"
27198,"27198","San Patricio","160,304,014.00","2","747","LAPAZ","160,304,000.00"
27199,"27199","San Patricio","35,413,036.00","3rd","966","MEXICO","35,413,000.00"
27200,"27200","San Patricio","15,539,022.00","6th","1380","SANTAMARIA","15,539,000.00"
27201,"27201","San Paulo (Pob.)","12,820,018.00","2nd","1333","SANNICOLAS","12,820,000.00"
27202,"27202","San Pedro","13,301,035.00","2nd","11","AGOO","13,301,000.00"
27203,"27203","San Pedro","83,702,041.00","1","21","ALANGALANG","83,702,000.00"
27204,"27204","San Pedro","83,703,012.00","4","23","ALBUERA","83,703,000.00"
27205,"27205","San Pedro","166,701,007.00","2","31","ALEGRIA","166,701,000.00"
27206,"27206","San Pedro","23,101,028.00","3rd","38","ALICIA","23,101,000.00"
27207,"27207","San Pedro","104,201,029.00","1","48","ALORAN","104,201,000.00"
27208,"27208","San Pedro","36,902,011.00","3rd","142","BAMBAN","36,902,000.00"
27209,"27209","San Pedro","41,005,094.00","2nd","181","BATANGASCITY (Capital)","41,005,000.00"
27210,"27210","San Pedro","41,006,036.00","2nd","188","BAUAN","41,006,000.00"
27211,"27211","San Pedro","67,901,029.00","lone","239","BUENAVISTA","67,901,000.00"
27212,"27212","San Pedro","31,406,011.00","2nd","265","BUSTOS","31,406,000.00"
27213,"27213","San Pedro","166,805,018.00","1","324","CANTILAN","166,805,000.00"
27214,"27214","San Pedro","112,504,015.00","1","330","CARAGA","112,504,000.00"
27215,"27215","San Pedro","12,805,041.00","2nd","379","CITY OF BATAC","12,805,000.00"
27216,"27216","San Pedro","12,906,041.00","2nd","390","CITY OF CANDON","12,906,000.00"
27217,"27217","San Pedro","112,315,041.00","2","414","CITY OF PANABO","112,315,000.00"
27218,"27218","San Pedro","35,416,031.00","3rd","417","CITY OF SANFERNANDO (Capital)","35,416,000.00"
27219,"27219","San Pedro","31,420,016.00","lone","418","CITY OF SANJOSEDELMONTE","31,420,000.00"
27220,"27220","San Pedro","12,934,036.00","1st","438","CITY OF VIGAN (Capital)","12,934,000.00"
27221,"27221","San Pedro","71,221,019.00","3","532","DUERO","71,221,000.00"
27222,"27222","San Pedro","35,406,028.00","2nd","557","FLORIDABLANCA","35,406,000.00"
27223,"27223","San Pedro","82,609,047.00","lone","586","GITAGUM","104,309,000.00"
27224,"27224","San Pedro","35,407,023.00","2nd","594","GUAGUA","35,407,000.00"
27225,"27225","San Pedro","31,409,017.00","1st","611","HAGONOY","31,409,000.00"
27226,"27226","San Pedro","104,310,013.00","2","643","INITAO","104,310,000.00"
27227,"27227","San Pedro","112,406,027.00","2","708","KIBLAWAN","112,406,000.00"
27228,"27228","San Pedro","21,517,022.00","2nd","754","LASAM","21,517,000.00"
27229,"27229","San Pedro","166,811,013.00","1","773","LIANGA","166,811,000.00"
27230,"27230","San Pedro","45,622,069.00","4th","807","LOPEZ","45,622,000.00"
27231,"27231","San Pedro","43,412,018.00","4th","820","LUISIANA","43,412,000.00"
27232,"27232","San Pedro","34,916,032.00","2nd","829","LUPAO","34,916,000.00"
27233,"27233","San Pedro","15,523,017.00","1st","841","MABINI","15,523,000.00"
27234,"27234","San Pedro","25,704,024.00","lone","854","MADDELA","25,704,000.00"
27235,"27235","San Pedro","166,814,011.00","1","936","MARIHATAG","166,814,000.00"
27236,"27236","San Pedro","35,412,020.00","4th","941","MASANTOL","35,412,000.00"
27237,"27237","San Pedro","124,709,058.00","1","969","MIDSAYAP","124,709,000.00"
27238,"27238","San Pedro","35,414,010.00","4th","974","MINALIN","35,414,000.00"
27239,"27239","San Pedro","36,909,028.00","1st","982","MONCADA","36,909,000.00"
27240,"27240","San Pedro","45,628,030.00","3rd","990","MULANAY","45,628,000.00"
27241,"27241","San Pedro","12,914,029.00","2nd","1009","NARVACAN","12,914,000.00"
27242,"27242","San Pedro","175,208,059.00","1st","1014","NAUJAN","175,208,000.00"
27243,"27243","San Pedro","82,618,017.00","lone","1039","ORION","30,810,000.00"
27244,"27244","San Pedro","12,816,025.00","2nd","1094","PAOAY","12,816,000.00"
27245,"27245","San Pedro","137,606,005.00","lone","1107","PATEROS","137,606,000.00"
27246,"27246","San Pedro","60,613,029.00","lone","1110","PATNONGON","60,612,000.00"
27247,"27247","San Pedro","61,911,020.00","1","1129","PILAR","61,911,000.00"
27248,"27248","San Pedro","61,912,022.00","1","1155","PONTEVEDRA","61,912,000.00"
27249,"27249","San Pedro","160,306,026.00","1","1170","PROSPERIDAD (Capital)","160,306,000.00"
27250,"27250","San Pedro","175,316,048.00","3rd","1174","PUERTOPRINCESACITY (Capital)","175,316,000.00"
27251,"27251","San Pedro","175,108,009.00","lone","1201","RIZAL","175,108,000.00"
27252,"27252","San Pedro","143,211,019.00","Lone","1203","RIZAL (LIWAN)","143,211,000.00"
27253,"27253","San Pedro","23,126,019.00","2nd","1215","ROXAS","23,126,000.00"
27254,"27254","San Pedro","160,309,021.00","1","1312","SANLUIS","160,309,000.00"
27255,"27255","San Pedro","23,131,032.00","2nd","1320","SANMARIANO","23,131,000.00"
27256,"27256","San Pedro","43,424,062.00","3rd","1337","SANPABLOCITY","43,424,000.00"
27257,"27257","San Pedro","15,537,020.00","6th","1342","SANQUINTIN","15,537,000.00"
27258,"27258","San Pedro","35,418,011.00","4th","1350","SANSIMON","35,418,000.00"
27259,"27259","San Pedro","35,419,009.00","3rd","1353","SANTAANA","35,419,000.00"
27260,"27260","San Pedro","184,618,023.00","3rd","1357","SANTACATALINA","184,618,000.00"
27261,"27261","San Pedro","12,924,040.00","2nd","1359","SANTACRUZ","12,924,000.00"
27262,"27262","San Pedro","12,925,032.00","2nd","1371","SANTALUCIA","12,925,000.00"
27263,"27263","San Pedro","118,604,015.00","N/A","1376","SANTAMARIA","118,604,000.00"
27264,"27264","San Pedro","34,928,017.00","3rd","1387","SANTAROSA","34,928,000.00"
27265,"27265","San Pedro","41,028,019.00","3rd","1400","SANTOTOMAS","41,028,000.00"
27266,"27266","San Pedro","12,821,018.00","1st","1417","SARRAT","12,821,000.00"
27267,"27267","San Pedro","35,422,010.00","2nd","1418","SASMUAN (Sexmoan)","35,422,000.00"
27268,"27268","San Pedro","61,917,046.00","2","1536","TAPAZ","61,917,000.00"
27269,"27269","San Pedro","45,648,026.00","2nd","1550","TIAONG","45,648,000.00"
27270,"27270","San Pedro","41,033,014.00","2nd","1558","TINGLOY","41,033,000.00"
27271,"27271","San Pedro","23,137,042.00","1st","1593","TUMAUINI","23,137,000.00"
27272,"27272","San Pedro","50,501,050.00","1","89","BACACAY","50,501,000.00"
27273,"27273","San Pedro (Agbatang)","175,905,008.00","lone","450","CONCEPCION","175,905,000.00"
27274,"27274","San Pedro (Barucbuc Sur)","23,119,001.00","2nd","898","MALLIG","23,119,000.00"
27275,"27275","San Pedro (Bingao)","12,820,019.00","2nd","1333","SANNICOLAS","12,820,000.00"
27276,"27276","San Pedro (Hanigad)","166,724,042.00","2","1485","SURIGAOCITY (Capital)","166,724,000.00"
27277,"27277","San Pedro (Jaro)","63,022,159.00","lone","661","JANIUAY","63,023,000.00"
27278,"27278","San Pedro (Molo)","63,022,158.00","lone","661","JANIUAY","63,023,000.00"
27279,"27279","San Pedro (Pob.)","25,003,010.00","lone","105","BAGABAG","25,003,000.00"
27280,"27280","San Pedro (Pob.)","184,503,012.00","5th","205","BINALBAGAN","184,503,000.00"
27281,"27281","San Pedro (Pob.)","34,910,006.00","4th","576","GENERALTINIO (PAPAYA)","34,910,000.00"
27282,"27282","San Pedro (Pob.)","30,805,019.00","1st","614","HERMOSA","30,805,000.00"
27283,"27283","San Pedro (Pob.)","63,023,058.00","3","736","LAMBUNAO","63,025,000.00"
27284,"27284","San Pedro (Pob.)","12,823,051.00","1st","1625","VINTAR","12,823,000.00"
27285,"27285","San Pedro (Tuato)","126,510,026.00","1","1165","PRESIDENTQUIRINO","126,510,000.00"
27286,"27286","San Pedro (Villa Rodrigo)","45,605,034.00","3rd","241","BUENAVISTA","45,605,000.00"
27287,"27287","San Pedro Apartado","15,504,019.00","5th","26","ALCALA","15,504,000.00"
27288,"27288","San Pedro East","15,531,025.00","6th","1208","ROSALES","15,531,000.00"
27289,"27289","San Pedro I","45,618,044.00","4th","599","GUINAYANGAN","45,618,000.00"
27290,"27290","San Pedro I","35,411,016.00","1st","857","MAGALANG","35,411,000.00"
27291,"27291","San Pedro I (Eastern)","41,017,018.00","3rd","901","MALVAR","41,017,000.00"
27292,"27292","San Pedro I (Pob.)","12,802,033.00","1st","90","BACARRA","12,802,000.00"
27293,"27293","San Pedro II","45,618,045.00","4th","599","GUINAYANGAN","45,618,000.00"
27294,"27294","San Pedro II","35,411,017.00","1st","857","MAGALANG","35,411,000.00"
27295,"27295","San Pedro II (Pob.)","12,802,034.00","1st","90","BACARRA","12,802,000.00"
27296,"27296","San Pedro II (Western)","41,017,017.00","3rd","901","MALVAR","41,017,000.00"
27297,"27297","San Pedro IlI","15,504,020.00","5th","26","ALCALA","15,504,000.00"
27298,"27298","San Pedro Palcarangan","35,408,026.00","2nd","814","LUBAO","35,408,000.00"
27299,"27299","San Pedro Saug","35,408,027.00","2nd","814","LUBAO","35,408,000.00"
27300,"27300","San Pedro West","15,531,026.00","6th","1208","ROSALES","15,531,000.00"
27301,"27301","San Pedro-San Pablo (Pob.)","23,103,033.00","2nd","84","AURORA","23,103,000.00"
27302,"27302","San Pedro-Taloy","15,532,079.00","3rd","1254","SANCARLOSCITY","15,532,000.00"
27303,"27303","San Perfecto","137,405,017.00","lone","374","CITY OF  SAN JUAN","137,405,000.00"
27304,"27304","San Pioquinto","41,017,019.00","3rd","901","MALVAR","41,017,000.00"
27305,"27305","San Piro","41,003,046.00","1st","125","BALAYAN","41,003,000.00"
27306,"27306","San Placido","23,126,020.00","2nd","1215","ROXAS","23,126,000.00"
27307,"27307","San Pugo","25,706,012.00","lone","1003","NAGTIPUNAN","25,706,000.00"
27308,"27308","San Quintin","142,707,016.00","Lone","35","ALFONSOLISTA (POTIA)","142,707,000.00"
27309,"27309","San Quintin","45,607,069.00","4th","301","CALAUAG","45,607,000.00"
27310,"27310","San Quintin","143,211,012.00","Lone","1203","RIZAL (LIWAN)","143,211,000.00"
27311,"27311","San Rafael","45,603,035.00","4th","82","ATIMONAN","45,603,000.00"
27312,"27312","San Rafael","23,103,024.00","2nd","84","AURORA","23,103,000.00"
27313,"27313","San Rafael","36,902,012.00","3rd","142","BAMBAN","36,902,000.00"
27314,"27314","San Rafael","72,210,039.00","3","166","BARIRA","153,818,000.00"
27315,"27315","San Rafael","45,606,014.00","1st","257","BURDEOS","45,606,000.00"
27316,"27316","San Rafael","175,307,014.00","1st","266","BUSUANGA","175,307,000.00"
27317,"27317","San Rafael","37,102,021.00","2nd","273","CABANGAN","37,102,000.00"
27318,"27318","San Rafael","41,007,038.00","1st","292","CALACA","41,007,000.00"
27319,"27319","San Rafael","112,505,015.00","1","354","CATEEL","112,505,000.00"
27320,"27320","San Rafael","31,420,017.00","lone","418","CITY OF SANJOSEDELMONTE","31,420,000.00"
27321,"27321","San Rafael","126,511,022.00","1","426","CITY OF TACURONG","126,511,000.00"
27322,"27322","San Rafael","36,916,072.00","2nd","433","CITY OF TARLAC (Capital)","36,916,000.00"
27323,"27323","San Rafael","61,903,011.00","2","535","DUMALAG","61,903,000.00"
27324,"27324","San Rafael","34,911,055.00","1st","597","GUIMBA","34,911,000.00"
27325,"27325","San Rafael","184,512,011.00","6th","622","HINOBA-AN (ASIA)","184,512,000.00"
27326,"27326","San Rafael","63,022,160.00","lone","661","JANIUAY","63,023,000.00"
27327,"27327","San Rafael","45,622,070.00","4th","807","LOPEZ","45,622,000.00"
27328,"27328","San Rafael","43,412,019.00","4th","820","LUISIANA","43,412,000.00"
27329,"27329","San Rafael","71,231,019.00","3","840","MABINI","71,231,000.00"
27330,"27330","San Rafael","35,410,014.00","4th","845","MACABEBE","35,410,000.00"
27331,"27331","San Rafael","45,627,033.00","1st","954","MAUBAN","45,627,000.00"
27332,"27332","San Rafael","35,413,037.00","3rd","966","MEXICO","35,413,000.00"
27333,"27333","San Rafael","63,030,098.00","1","972","MINA","63,031,000.00"
27334,"27334","San Rafael","60,612,026.00","lone","1077","PANDAN","60,611,000.00"
27335,"27335","San Rafael","160,306,027.00","1","1170","PROSPERIDAD (Capital)","160,306,000.00"
27336,"27336","San Rafael","175,316,049.00","3rd","1174","PUERTOPRINCESACITY (Capital)","175,316,000.00"
27337,"27337","San Rafael","23,126,021.00","2nd","1215","ROXAS","23,126,000.00"
27338,"27338","San Rafael","175,212,016.00","2nd","1216","ROXAS","175,212,000.00"
27339,"27339","San Rafael","12,918,009.00","2nd","1261","SANESTEBAN","12,918,000.00"
27340,"27340","San Rafael","37,110,009.00","2nd","1263","SANFELIPE","37,110,000.00"
27341,"27341","San Rafael","23,128,028.00","3rd","1275","SANGUILLERMO","23,128,000.00"
27342,"27342","San Rafael","37,111,017.00","1st","1319","SANMARCELINO","37,111,000.00"
27343,"27343","San Rafael","43,424,063.00","3rd","1337","SANPABLOCITY","43,424,000.00"
27344,"27344","San Rafael","60,614,041.00","lone","1345","SANREMIGIO","60,614,000.00"
27345,"27345","San Rafael","41,028,020.00","3rd","1400","SANTOTOMAS","41,028,000.00"
27346,"27346","San Rafael","82,623,025.00","lone","1497","TAGANA-AN","166,725,000.00"
27347,"27347","San Rafael","101,320,029.00","1","1511","TALAKAG","101,320,000.00"
27348,"27348","San Rafael","63,045,047.00","1","1554","TIGBAUAN","63,045,000.00"
27349,"27349","San Rafael","34,932,021.00","1st","1631","ZARAGOZA","34,932,000.00"
27350,"27350","San Rafael","50,503,046.00","2","485","DARAGA (LOCSIN)","50,503,000.00"
27351,"27351","San Rafael","50,504,045.00","3","602","GUINOBATAN","50,504,000.00"
27352,"27352","San Rafael (Duck Island)","35,407,024.00","2nd","594","GUAGUA","35,407,000.00"
27353,"27353","San Rafael (Idiang)","20,902,007.00","lone","652","ITBAYAT","20,902,000.00"
27354,"27354","San Rafael (Pob.)","37,112,015.00","2nd","1331","SANNARCISO","37,112,000.00"
27355,"27355","San Rafael Abajo","23,136,022.00","1st","1402","SANTOTOMAS","23,136,000.00"
27356,"27356","San Rafael Alto","23,136,023.00","1st","1402","SANTOTOMAS","23,136,000.00"
27357,"27357","San Rafael Centro","15,536,028.00","6th","1334","SANNICOLAS","15,536,000.00"
27358,"27358","San Rafael East","15,536,029.00","6th","1334","SANNICOLAS","15,536,000.00"
27359,"27359","San Rafael East","23,134,020.00","1st","1378","SANTAMARIA","23,134,000.00"
27360,"27360","San Rafael I","31,420,049.00","lone","418","CITY OF SANJOSEDELMONTE","31,420,000.00"
27361,"27361","San Rafael I","42,116,006.00","1st","1023","NOVELETA","42,116,000.00"
27362,"27362","San Rafael II","42,116,007.00","1st","1023","NOVELETA","42,116,000.00"
27363,"27363","San Rafael III","31,420,050.00","lone","418","CITY OF SANJOSEDELMONTE","31,420,000.00"
27364,"27364","San Rafael III","42,116,014.00","1st","1023","NOVELETA","42,116,000.00"
27365,"27365","San Rafael IV","31,420,051.00","lone","418","CITY OF SANJOSEDELMONTE","31,420,000.00"
27366,"27366","San Rafael IV","42,116,015.00","1st","1023","NOVELETA","42,116,000.00"
27367,"27367","San Rafael V","31,420,052.00","lone","418","CITY OF SANJOSEDELMONTE","31,420,000.00"
27368,"27368","San Rafael Village","137,503,011.00","lone","371","CITY OF  NAVOTAS","137,503,000.00"
27369,"27369","San Rafael West","15,536,030.00","6th","1334","SANNICOLAS","15,536,000.00"
27370,"27370","San Rafael West","23,134,019.00","1st","1378","SANTAMARIA","23,134,000.00"
27371,"27371","San Ramon","25,701,014.00","lone","8","AGLIPAY","25,701,000.00"
27372,"27372","San Ramon","60,601,021.00","lone","65","ANINI-Y","60,601,000.00"
27373,"27373","San Ramon","23,103,025.00","2nd","84","AURORA","23,103,000.00"
27374,"27374","San Ramon","60,602,036.00","lone","163","BARBAZA","60,602,000.00"
27375,"27375","San Ramon","30,804,036.00","1st","512","DINALUPIHAN","30,804,000.00"
27376,"27376","San Ramon","35,406,029.00","2nd","557","FLORIDABLANCA","35,406,000.00"
27377,"27377","San Ramon","60,609,038.00","lone","613","HAMTIC","60,608,000.00"
27378,"27378","San Ramon","60,413,018.00","lone","893","MALINAO","60,413,000.00"
